,Actual Label,Prev Pseudo Label,Curr Pseudo Labels,Refined Pseudo Labels
3482,51.0,51,51,51
3483,51.0,51,51,51
3484,51.0,51,51,51
3485,51.0,51,51,51
3486,51.0,51,51,51
3487,51.0,51,51,51
3488,51.0,51,51,51
3489,51.0,51,51,51
3490,51.0,51,51,51
3491,51.0,51,51,51
3492,51.0,51,51,51
3493,51.0,51,51,51
3494,51.0,51,51,51
3495,51.0,51,51,51
3496,51.0,51,51,51
3497,51.0,42,42,42
3498,51.0,51,51,51
3499,51.0,51,51,51
3500,51.0,51,51,51
3501,51.0,51,51,51
3502,51.0,51,51,51
3503,51.0,51,51,51
3504,51.0,23,23,23
3505,51.0,51,51,51
3506,51.0,42,42,42
3507,51.0,51,51,51
3508,51.0,51,51,51
3509,51.0,51,51,51
3510,51.0,51,51,51
3511,51.0,51,51,51
3512,51.0,51,51,51
3513,51.0,51,51,51
3514,51.0,51,51,51
3515,51.0,51,51,51
3516,51.0,21,21,21
3517,51.0,51,51,51
3518,51.0,51,51,51
3519,51.0,51,51,51
3520,51.0,51,51,51
3521,51.0,51,51,51
3522,51.0,51,51,51
3523,51.0,51,51,51
3524,51.0,51,51,51
3525,51.0,51,51,51
3526,51.0,51,51,51
3527,51.0,51,51,51
3528,51.0,51,51,51
3529,51.0,51,51,51
3530,51.0,51,51,51
3531,51.0,51,51,51
3532,51.0,51,51,51
3533,52.0,52,52,52
3534,52.0,52,52,52
3535,52.0,52,52,52
3536,52.0,52,52,52
3537,52.0,52,52,52
3538,52.0,46,46,46
3539,52.0,52,52,52
3540,52.0,52,52,52
3541,52.0,52,52,52
3542,52.0,52,52,52
3543,52.0,52,52,58
3544,52.0,52,52,52
3545,52.0,52,52,52
3546,52.0,5,5,5
3547,52.0,52,52,52
3548,52.0,52,52,52
3549,52.0,52,52,52
3550,52.0,52,52,52
3551,52.0,52,52,52
3552,52.0,52,52,52
3553,52.0,52,52,52
3554,52.0,52,52,52
3555,52.0,52,52,52
3556,52.0,34,34,34
3557,52.0,52,52,52
3558,52.0,52,52,52
3559,52.0,40,40,40
3560,52.0,52,52,52
3561,52.0,58,58,58
3562,52.0,52,52,52
3563,52.0,52,52,52
3564,52.0,52,52,52
3565,52.0,52,52,52
3566,52.0,52,52,52
3567,52.0,52,52,52
3568,52.0,52,52,52
3569,52.0,52,52,52
3570,52.0,52,52,52
3571,52.0,52,52,52
3572,52.0,40,40,40
3573,52.0,52,52,52
3574,52.0,52,52,52
3575,52.0,52,52,52
3576,52.0,52,52,52
3577,52.0,39,39,39
3578,52.0,52,52,52
3579,52.0,52,52,52
3580,52.0,58,58,58
3581,52.0,52,52,52
3582,52.0,52,52,52
3583,52.0,52,52,52
3584,52.0,52,52,52
3585,52.0,52,52,52
3586,52.0,52,52,40
3587,53.0,53,53,53
3588,53.0,53,53,53
3589,53.0,53,53,53
3590,53.0,53,53,53
3591,53.0,53,53,53
3592,53.0,53,53,53
3593,53.0,53,53,53
3594,53.0,53,53,53
3595,53.0,53,53,53
3596,53.0,53,53,53
3597,53.0,53,53,53
3598,53.0,53,53,53
3599,53.0,53,53,53
3600,53.0,53,53,53
3601,53.0,53,53,53
3602,53.0,53,53,53
3603,53.0,53,53,53
3604,53.0,53,53,53
3605,53.0,53,53,53
3606,53.0,53,53,53
3607,53.0,53,53,53
3608,53.0,53,53,53
3609,53.0,53,53,53
3610,53.0,53,53,53
3611,53.0,53,53,53
3612,53.0,53,53,53
3613,53.0,53,53,53
3614,53.0,53,53,53
3615,53.0,53,53,53
3616,53.0,53,53,53
3617,53.0,53,53,53
3618,53.0,53,53,53
3619,53.0,53,53,53
3620,53.0,53,53,53
3621,53.0,53,53,53
3622,53.0,53,53,53
3623,53.0,53,53,53
3624,53.0,53,53,53
3625,53.0,53,53,53
3626,53.0,53,53,53
3627,53.0,53,53,53
3628,53.0,53,53,53
3629,53.0,53,53,53
3630,53.0,53,53,53
3631,53.0,53,53,53
3632,53.0,53,53,53
3633,53.0,53,53,53
3634,53.0,53,53,53
3635,53.0,53,53,53
3636,53.0,53,53,53
3637,53.0,53,53,53
3638,53.0,53,53,53
3639,53.0,53,53,53
3640,53.0,53,53,53
3641,53.0,53,53,53
3642,53.0,53,53,53
3643,53.0,53,53,53
3644,53.0,53,53,53
3645,53.0,53,53,53
3646,53.0,53,53,53
3647,53.0,53,53,53
3648,53.0,53,53,53
3649,53.0,53,53,53
3650,53.0,53,53,53
3651,53.0,53,53,53
3652,53.0,53,53,53
3653,53.0,53,53,53
3654,53.0,53,53,53
3655,53.0,53,53,53
3656,53.0,53,53,53
3657,53.0,53,53,53
3658,53.0,53,53,53
3659,53.0,53,53,53
3660,53.0,53,53,53
3661,53.0,53,53,53
3662,53.0,53,53,53
3663,53.0,53,53,53
3664,53.0,53,53,53
3665,53.0,53,53,53
3666,53.0,53,53,53
3667,53.0,53,53,53
3668,53.0,53,53,53
3669,53.0,53,53,53
3670,53.0,53,53,53
3671,53.0,53,53,53
3672,53.0,53,53,53
3673,53.0,53,53,53
3674,53.0,53,53,53
3675,53.0,53,53,53
3676,53.0,53,53,53
3677,53.0,53,53,53
3678,53.0,53,53,53
3679,53.0,53,53,53
3680,53.0,53,53,53
3681,53.0,53,53,53
3682,53.0,53,53,53
3683,53.0,53,53,53
3684,53.0,53,53,53
3685,53.0,2,2,2
3686,54.0,6,6,6
3687,54.0,31,31,31
3688,54.0,24,54,24
3689,54.0,24,54,24
3690,54.0,31,31,31
3691,54.0,57,57,57
3692,54.0,31,31,31
3693,54.0,15,15,15
3694,54.0,11,11,11
3695,54.0,20,54,20
3696,54.0,31,31,31
3697,54.0,31,31,31
3698,54.0,20,54,20
3699,54.0,31,31,31
3700,54.0,11,11,20
3701,54.0,20,54,20
3702,54.0,35,54,35
3703,54.0,6,6,6
3704,54.0,31,48,31
3705,54.0,31,31,31
3706,54.0,1,1,1
3707,54.0,48,48,48
3708,54.0,31,31,31
3709,54.0,14,14,14
3710,54.0,20,20,20
3711,54.0,31,31,31
3712,54.0,61,54,61
3713,54.0,20,20,20
3714,54.0,20,54,20
3715,54.0,33,54,33
3716,54.0,31,31,31
3717,54.0,36,36,36
3718,54.0,31,54,31
3719,54.0,1,1,1
3720,54.0,31,54,31
3721,54.0,31,31,31
3722,54.0,31,31,31
3723,54.0,31,31,31
3724,54.0,31,31,31
3725,54.0,14,27,14
3726,54.0,61,61,61
3727,54.0,31,31,31
3728,54.0,20,31,20
3729,54.0,27,27,27
3730,54.0,31,31,31
3731,54.0,31,54,31
3732,54.0,31,31,31
3733,54.0,31,31,31
3734,54.0,24,54,24
3735,54.0,6,6,6
3736,54.0,31,31,31
3737,54.0,61,61,61
3738,54.0,31,31,31
3739,54.0,6,6,6
3740,54.0,16,16,16
3741,54.0,11,11,11
3742,54.0,31,54,31
3743,54.0,46,46,46
3744,54.0,20,20,20
3745,54.0,8,54,8
3746,54.0,31,54,31
3747,54.0,38,38,38
3748,54.0,31,31,31
3749,54.0,31,31,31
3750,54.0,20,20,20
3751,55.0,55,55,55
3752,55.0,55,55,55
3753,55.0,55,55,55
3754,55.0,55,55,55
3755,55.0,55,55,55
3756,55.0,25,13,25
3757,55.0,55,55,55
3758,55.0,55,55,55
3759,55.0,55,55,55
3760,55.0,55,55,55
3761,55.0,55,55,55
3762,55.0,55,55,55
3763,55.0,55,55,55
3764,55.0,55,55,55
3765,55.0,61,61,61
3766,55.0,55,55,55
3767,55.0,55,55,55
3768,55.0,55,55,55
3769,55.0,55,55,55
3770,55.0,55,55,55
3771,55.0,55,55,55
3772,55.0,55,55,55
3773,55.0,55,55,55
3774,55.0,55,55,55
3775,55.0,55,55,55
3776,55.0,55,55,55
3777,55.0,55,55,55
3778,55.0,55,55,55
3779,55.0,55,55,55
3780,55.0,55,55,55
3781,55.0,55,55,55
3782,55.0,55,55,55
3783,55.0,61,61,61
3784,55.0,55,55,55
3785,55.0,61,55,61
3786,55.0,55,55,55
3787,55.0,55,55,55
3788,55.0,55,55,55
3789,55.0,55,55,55
3790,55.0,55,55,55
3791,55.0,55,55,55
3792,55.0,55,55,55
3793,55.0,55,55,55
3794,55.0,55,55,55
3795,55.0,61,55,61
3796,55.0,55,55,55
3797,55.0,55,55,55
3798,55.0,55,55,55
3799,55.0,55,55,55
3800,55.0,55,55,55
3801,55.0,55,55,55
3802,55.0,55,55,55
3803,55.0,55,55,55
3804,55.0,55,55,55
3805,55.0,55,55,55
3806,55.0,55,55,55
3807,55.0,55,55,55
3808,55.0,55,55,55
3809,55.0,55,55,55
3810,55.0,55,55,55
3811,55.0,55,55,55
3812,55.0,55,55,55
3813,55.0,55,55,55
3814,55.0,55,55,55
3815,55.0,55,55,55
3816,55.0,55,55,55
3817,55.0,55,55,55
3818,55.0,64,64,64
3819,55.0,55,55,55
3820,55.0,55,55,55
3821,55.0,55,55,55
3822,55.0,55,55,55
3823,55.0,55,55,55
3824,55.0,61,61,61
3825,55.0,55,55,55
3826,55.0,55,55,55
3827,55.0,55,55,55
3828,56.0,28,56,28
3829,56.0,56,56,56
3830,56.0,28,28,28
3831,56.0,28,28,28
3832,56.0,56,56,56
3833,56.0,56,56,56
3834,56.0,28,28,28
3835,56.0,28,28,28
3836,56.0,28,28,28
3837,56.0,28,28,28
3838,56.0,56,56,56
3839,56.0,28,28,28
3840,56.0,28,28,28
3841,56.0,56,56,56
3842,56.0,28,28,28
3843,56.0,28,28,28
3844,56.0,28,28,28
3845,56.0,28,4,28
3846,56.0,56,56,56
3847,56.0,56,56,56
3848,56.0,28,56,28
3849,56.0,28,28,28
3850,56.0,28,28,28
3851,56.0,56,56,56
3852,56.0,56,56,56
3853,56.0,28,28,28
3854,56.0,56,56,56
3855,56.0,56,56,56
3856,56.0,56,56,56
3857,56.0,28,28,28
3858,56.0,28,56,28
3859,56.0,56,56,56
3860,56.0,28,28,28
3861,56.0,28,28,28
3862,56.0,28,28,28
3863,56.0,28,28,28
3864,56.0,28,28,28
3865,56.0,56,56,56
3866,56.0,56,56,56
3867,56.0,28,28,28
3868,56.0,28,56,28
3869,56.0,56,56,56
3870,56.0,56,56,56
3871,56.0,28,28,28
3872,56.0,56,56,56
3873,56.0,9,9,9
3874,56.0,5,5,5
3875,56.0,48,48,48
3876,56.0,28,56,28
3877,56.0,56,56,56
3878,56.0,28,28,28
3879,56.0,28,28,28
3880,56.0,28,28,28
3881,57.0,57,57,57
3882,57.0,57,57,57
3883,57.0,57,57,57
3884,57.0,57,57,57
3885,57.0,57,57,57
3886,57.0,57,57,57
3887,57.0,57,57,57
3888,57.0,57,57,57
3889,57.0,57,57,57
3890,57.0,57,57,57
3891,57.0,57,57,57
3892,57.0,57,57,57
3893,57.0,57,57,57
3894,57.0,57,57,57
3895,57.0,57,57,57
3896,57.0,57,57,57
3897,57.0,57,57,57
3898,57.0,57,57,57
3899,57.0,18,18,18
3900,57.0,57,57,57
3901,57.0,57,57,57
3902,57.0,57,57,57
3903,57.0,57,57,57
3904,57.0,57,57,57
3905,57.0,57,57,57
3906,57.0,57,57,57
3907,57.0,57,57,57
3908,57.0,57,57,57
3909,57.0,57,57,57
3910,57.0,57,57,57
3911,57.0,57,57,57
3912,57.0,57,57,57
3913,57.0,57,57,57
3914,57.0,57,57,57
3915,57.0,57,57,57
3916,57.0,57,57,57
3917,57.0,57,57,57
3918,57.0,57,57,57
3919,57.0,57,57,57
3920,57.0,57,57,57
3921,57.0,57,57,57
3922,57.0,57,57,57
3923,57.0,15,57,15
3924,57.0,57,57,57
3925,57.0,57,57,57
3926,57.0,57,57,57
3927,57.0,57,57,57
3928,57.0,57,57,57
3929,57.0,57,57,57
3930,57.0,57,57,57
3931,57.0,57,57,57
3932,57.0,57,57,57
3933,57.0,57,57,57
3934,57.0,57,57,57
3935,57.0,57,57,57
3936,57.0,57,57,57
3937,57.0,57,57,57
3938,57.0,57,57,57
3939,57.0,57,57,57
3940,57.0,57,57,57
3941,57.0,57,57,57
3942,57.0,57,57,57
3943,57.0,57,57,57
3944,57.0,57,57,57
3945,57.0,57,57,57
3946,57.0,57,57,57
3947,57.0,57,57,57
3948,57.0,57,57,57
3949,57.0,57,57,57
3950,57.0,57,57,57
3951,57.0,57,57,57
3952,57.0,57,57,57
3953,57.0,57,57,57
3954,58.0,58,58,58
3955,58.0,58,58,58
3956,58.0,58,58,58
3957,58.0,58,58,58
3958,58.0,58,58,58
3959,58.0,58,58,58
3960,58.0,58,58,58
3961,58.0,55,58,55
3962,58.0,58,58,58
3963,58.0,58,58,58
3964,58.0,58,58,58
3965,58.0,58,58,58
3966,58.0,58,58,58
3967,58.0,61,61,61
3968,58.0,47,47,47
3969,58.0,58,58,58
3970,58.0,58,58,58
3971,58.0,52,52,52
3972,58.0,53,53,53
3973,58.0,58,58,58
3974,58.0,58,58,58
3975,58.0,52,52,52
3976,58.0,58,58,58
3977,58.0,58,58,58
3978,58.0,58,58,58
3979,58.0,58,58,58
3980,58.0,58,58,58
3981,58.0,35,35,35
3982,58.0,58,58,58
3983,58.0,58,58,58
3984,58.0,58,58,58
3985,58.0,58,58,58
3986,58.0,58,58,58
3987,58.0,58,58,58
3988,58.0,58,58,58
3989,58.0,58,58,58
3990,59.0,59,59,59
3991,59.0,21,21,21
3992,59.0,59,59,59
3993,59.0,59,59,59
3994,59.0,2,59,2
3995,59.0,59,59,59
3996,59.0,2,2,2
3997,59.0,59,59,59
3998,59.0,2,2,2
3999,59.0,59,59,59
4000,59.0,59,59,59
4001,59.0,59,59,59
4002,59.0,59,59,59
4003,59.0,59,59,59
4004,59.0,59,59,59
4005,59.0,59,59,59
4006,59.0,59,59,59
4007,59.0,59,59,59
4008,59.0,10,10,10
4009,59.0,59,59,59
4010,59.0,59,59,59
4011,59.0,2,59,2
4012,59.0,59,59,2
4013,59.0,59,59,59
4014,59.0,59,59,59
4015,59.0,2,2,2
4016,59.0,59,59,59
4017,59.0,59,59,59
4018,59.0,59,59,59
4019,59.0,59,59,59
4020,59.0,59,59,2
4021,59.0,59,59,59
4022,59.0,59,59,59
4023,59.0,59,59,59
4024,59.0,59,59,59
4025,59.0,59,59,59
4026,59.0,59,59,59
4027,59.0,59,59,59
4028,59.0,59,59,59
4029,59.0,59,59,59
4030,59.0,53,53,53
4031,59.0,59,59,59
4032,59.0,2,26,2
4033,59.0,59,59,59
4034,59.0,59,59,59
4035,59.0,59,59,59
4036,59.0,59,59,59
4037,59.0,59,59,59
4038,59.0,59,59,59
4039,59.0,59,59,59
4040,59.0,59,59,59
4041,59.0,59,59,59
4042,59.0,59,59,59
4043,59.0,59,59,59
4044,59.0,59,59,59
4045,59.0,59,59,59
4046,59.0,59,59,59
4047,59.0,59,59,2
4048,59.0,59,59,59
4049,59.0,59,59,59
4050,59.0,59,59,59
4051,59.0,59,59,59
4052,59.0,2,2,2
4053,60.0,29,60,29
4054,60.0,60,60,60
4055,60.0,60,60,60
4056,60.0,60,11,60
4057,60.0,60,60,60
4058,60.0,8,8,8
4059,60.0,60,60,60
4060,60.0,60,60,60
4061,60.0,47,47,47
4062,60.0,60,60,60
4063,60.0,47,47,47
4064,60.0,60,60,60
4065,60.0,60,60,60
4066,60.0,60,60,60
4067,60.0,51,51,51
4068,60.0,8,8,8
4069,60.0,60,60,60
4070,60.0,60,60,60
4071,60.0,60,60,60
4072,60.0,60,60,60
4073,60.0,60,60,60
4074,60.0,51,51,51
4075,60.0,60,60,60
4076,60.0,47,47,47
4077,60.0,60,60,60
4078,60.0,60,60,60
4079,60.0,60,60,60
4080,60.0,60,60,60
4081,60.0,18,18,18
4082,60.0,60,60,60
4083,60.0,8,8,8
4084,60.0,15,15,15
4085,60.0,60,60,60
4086,60.0,60,60,60
4087,60.0,60,60,60
4088,60.0,60,60,60
4089,60.0,60,60,60
4090,60.0,47,47,47
4091,60.0,60,60,60
4092,60.0,29,60,41
4093,60.0,60,60,60
4094,60.0,60,60,60
4095,60.0,15,15,15
4096,60.0,23,23,23
4097,60.0,60,60,60
4098,60.0,60,60,60
4099,60.0,47,60,47
4100,60.0,47,47,47
4101,60.0,60,60,60
4102,60.0,60,60,60
4103,60.0,60,60,60
4104,60.0,60,60,60
4105,60.0,60,60,60
4106,60.0,60,60,60
4107,60.0,47,47,47
4108,60.0,47,47,47
4109,60.0,60,60,60
4110,60.0,60,60,60
4111,60.0,60,60,60
4112,61.0,61,61,61
4113,61.0,61,61,61
4114,61.0,61,61,61
4115,61.0,61,61,61
4116,61.0,61,61,61
4117,61.0,61,61,61
4118,61.0,61,61,61
4119,61.0,61,61,61
4120,61.0,61,61,61
4121,61.0,61,61,61
4122,61.0,61,61,61
4123,61.0,61,61,61
4124,61.0,61,61,61
4125,61.0,61,61,61
4126,61.0,61,61,61
4127,61.0,61,61,61
4128,61.0,61,61,61
4129,61.0,61,61,61
4130,61.0,61,61,61
4131,61.0,16,16,16
4132,61.0,61,61,61
4133,61.0,61,61,61
4134,61.0,61,61,61
4135,61.0,61,61,61
4136,61.0,61,61,61
4137,61.0,61,61,61
4138,61.0,61,61,61
4139,61.0,61,61,61
4140,61.0,61,61,61
4141,61.0,61,61,61
4142,61.0,61,61,61
4143,61.0,61,61,61
4144,61.0,61,61,61
4145,61.0,61,61,61
4146,61.0,61,61,61
4147,61.0,61,61,61
4148,61.0,61,61,61
4149,61.0,61,61,61
4150,61.0,61,61,61
4151,61.0,61,61,61
4152,61.0,22,22,22
4153,61.0,61,61,61
4154,61.0,61,61,61
4155,61.0,61,61,61
4156,61.0,61,61,61
4157,61.0,61,61,61
4158,61.0,61,61,61
4159,61.0,61,61,61
4160,61.0,61,61,61
4161,61.0,61,61,61
4162,61.0,61,61,61
4163,61.0,61,61,61
4164,61.0,61,61,61
4165,61.0,61,61,61
4166,61.0,61,61,61
4167,61.0,41,41,17
4168,61.0,61,61,61
4169,61.0,61,61,61
4170,61.0,61,61,61
4171,61.0,61,61,61
4172,61.0,61,61,61
4173,61.0,61,61,61
4174,61.0,61,61,61
4175,61.0,61,61,61
4176,61.0,61,61,61
4177,61.0,61,61,61
4178,61.0,61,61,61
4179,61.0,61,61,61
4180,61.0,61,61,61
4181,61.0,61,61,61
4182,61.0,61,61,61
4183,61.0,61,61,61
4184,61.0,61,61,61
4185,61.0,61,61,61
4186,61.0,55,55,55
4187,61.0,61,61,61
4188,61.0,61,61,61
4189,61.0,61,61,61
4190,61.0,61,61,61
4191,61.0,61,61,61
4192,61.0,61,61,61
4193,61.0,61,61,61
4194,61.0,61,61,61
4195,62.0,62,62,62
4196,62.0,62,62,62
4197,62.0,53,53,53
4198,62.0,37,37,37
4199,62.0,62,62,62
4200,62.0,5,5,5
4201,62.0,62,62,62
4202,62.0,62,62,62
4203,62.0,62,62,62
4204,62.0,62,62,62
4205,62.0,44,44,44
4206,62.0,37,37,37
4207,62.0,53,53,53
4208,62.0,62,62,62
4209,62.0,62,62,62
4210,62.0,5,5,5
4211,62.0,38,62,38
4212,62.0,62,62,62
4213,62.0,40,40,40
4214,62.0,62,62,62
4215,62.0,62,62,62
4216,62.0,56,62,56
4217,62.0,63,63,63
4218,62.0,63,63,63
4219,62.0,42,42,42
4220,62.0,62,62,62
4221,62.0,62,62,62
4222,62.0,63,63,63
4223,62.0,62,62,62
4224,62.0,62,62,62
4225,62.0,29,29,62
4226,62.0,62,62,62
4227,62.0,63,63,63
4228,62.0,62,62,62
4229,62.0,62,62,62
4230,62.0,62,62,62
4231,62.0,6,54,6
4232,62.0,62,62,62
4233,62.0,63,63,63
4234,62.0,62,62,62
4235,62.0,62,62,62
4236,62.0,62,62,62
4237,62.0,62,62,62
4238,62.0,46,46,46
4239,62.0,62,40,62
4240,62.0,42,42,42
4241,62.0,62,62,62
4242,62.0,62,62,62
4243,62.0,40,40,40
4244,62.0,62,62,62
4245,62.0,63,63,63
4246,62.0,62,62,62
4247,62.0,62,62,62
4248,62.0,63,63,63
4249,62.0,62,62,62
4250,62.0,62,62,62
4251,62.0,62,62,62
4252,62.0,62,62,62
4253,62.0,62,62,62
4254,62.0,23,40,58
4255,62.0,62,62,62
4256,62.0,62,62,62
4257,62.0,62,62,62
4258,62.0,62,62,62
4259,63.0,63,63,63
4260,63.0,63,63,63
4261,63.0,63,63,63
4262,63.0,63,63,63
4263,63.0,63,63,63
4264,63.0,63,63,63
4265,63.0,5,5,5
4266,63.0,63,63,63
4267,63.0,63,63,63
4268,63.0,63,63,63
4269,63.0,63,63,63
4270,63.0,62,63,63
4271,63.0,63,63,63
4272,63.0,63,63,63
4273,63.0,63,63,63
4274,63.0,63,63,63
4275,63.0,63,63,63
4276,63.0,63,63,63
4277,63.0,63,63,63
4278,63.0,63,63,63
4279,63.0,63,63,63
4280,63.0,63,63,63
4281,63.0,63,63,63
4282,63.0,63,63,63
4283,63.0,63,63,63
4284,63.0,63,63,63
4285,63.0,63,63,63
4286,63.0,63,63,63
4287,63.0,63,63,63
4288,63.0,63,63,63
4289,63.0,63,63,63
4290,63.0,63,63,63
4291,63.0,63,63,63
4292,63.0,63,63,63
4293,63.0,63,63,63
4294,63.0,63,63,63
4295,63.0,63,63,63
4296,63.0,63,63,63
4297,63.0,63,63,63
4298,63.0,63,63,63
4299,63.0,63,63,63
4300,63.0,63,63,63
4301,63.0,63,63,63
4302,63.0,63,63,63
4303,63.0,63,63,63
4304,63.0,63,63,63
4305,63.0,5,5,63
4306,63.0,62,62,62
4307,63.0,63,63,63
4308,63.0,63,63,63
4309,63.0,63,63,63
4310,63.0,63,63,63
4311,63.0,62,62,62
4312,63.0,63,63,63
4313,63.0,63,63,63
4314,63.0,63,63,63
4315,63.0,63,63,63
4316,63.0,63,63,63
4317,63.0,63,63,63
4318,63.0,62,62,62
4319,63.0,63,63,63
4320,63.0,63,63,63
4321,63.0,63,63,63
4322,63.0,63,63,63
4323,63.0,63,63,63
4324,63.0,63,63,63
4325,63.0,63,63,63
4326,63.0,63,63,63
4327,63.0,63,63,63
4328,63.0,63,63,63
4329,63.0,63,63,63
4330,63.0,63,63,63
4331,63.0,63,63,63
4332,63.0,63,63,63
4333,63.0,63,63,63
4334,64.0,27,27,27
4335,64.0,27,27,27
4336,64.0,45,45,45
4337,64.0,14,14,14
4338,64.0,35,35,35
4339,64.0,36,36,36
4340,64.0,17,17,17
4341,64.0,27,27,27
4342,64.0,2,2,2
4343,64.0,27,27,27
4344,64.0,36,36,36
4345,64.0,6,64,6
4346,64.0,36,36,36
4347,64.0,27,27,27
4348,64.0,14,14,14
4349,64.0,36,36,36
4350,64.0,27,27,27
4351,64.0,41,41,41
4352,64.0,41,41,41
4353,64.0,58,58,58
4354,64.0,14,14,14
4355,64.0,36,36,36
4356,64.0,39,39,39
,Actual Label,Prev Pseudo Label,Curr Pseudo Labels,Refined Pseudo Labels
0,0.0,0,0,0
1,0.0,16,16,16
2,0.0,0,0,0
3,0.0,58,58,58
4,0.0,0,0,0
5,0.0,0,0,0
6,0.0,34,34,34
7,0.0,0,0,0
8,0.0,0,0,0
9,0.0,0,0,0
10,0.0,0,0,0
11,0.0,0,0,0
12,0.0,0,0,0
13,0.0,27,27,27
14,0.0,0,0,0
15,0.0,0,0,0
16,0.0,0,0,0
17,0.0,0,0,0
18,0.0,0,0,0
19,0.0,61,61,61
20,0.0,0,0,0
21,0.0,0,0,0
22,0.0,35,35,35
23,0.0,0,0,0
24,0.0,0,0,0
25,0.0,0,0,0
26,0.0,0,0,0
27,0.0,0,0,0
28,0.0,0,0,0
29,0.0,0,0,0
30,0.0,16,16,16
31,0.0,0,0,0
32,0.0,0,0,0
33,0.0,0,0,0
34,0.0,0,0,0
35,0.0,41,41,41
36,0.0,0,0,0
37,0.0,27,27,27
38,0.0,0,0,0
39,0.0,0,0,0
40,0.0,27,27,27
41,0.0,0,0,0
42,0.0,0,0,0
43,0.0,27,27,27
44,0.0,0,0,0
45,0.0,0,0,0
46,0.0,61,61,61
47,0.0,16,16,16
48,0.0,16,16,16
49,0.0,34,34,34
50,0.0,0,0,0
51,1.0,1,1,1
52,1.0,1,1,1
53,1.0,1,1,1
54,1.0,1,1,1
55,1.0,1,1,1
56,1.0,1,1,1
57,1.0,1,1,1
58,1.0,1,1,1
59,1.0,1,1,1
60,1.0,1,1,1
61,1.0,1,1,1
62,1.0,63,29,29
63,1.0,1,1,1
64,1.0,1,1,1
65,1.0,1,1,1
66,1.0,1,1,1
67,1.0,1,1,1
68,1.0,1,1,1
69,1.0,1,1,1
70,1.0,1,1,1
71,1.0,1,1,1
72,1.0,1,1,1
73,1.0,1,1,1
74,1.0,1,1,1
75,1.0,1,1,1
76,1.0,1,1,1
77,1.0,1,1,1
78,1.0,1,1,1
79,1.0,1,1,1
80,1.0,1,1,1
81,1.0,1,1,1
82,1.0,1,1,1
83,1.0,1,1,1
84,1.0,1,1,1
85,1.0,1,1,1
86,1.0,1,1,1
87,1.0,1,1,1
88,1.0,1,1,1
89,1.0,1,1,1
90,1.0,1,1,1
91,1.0,1,1,1
92,1.0,1,1,1
93,1.0,1,1,1
94,1.0,1,1,1
95,1.0,1,1,1
96,1.0,1,1,1
97,1.0,1,1,1
98,1.0,1,1,1
99,1.0,1,1,1
100,1.0,1,1,1
101,1.0,1,1,1
102,1.0,1,1,1
103,1.0,1,1,1
104,1.0,1,1,1
105,1.0,1,1,1
106,1.0,1,1,1
107,1.0,1,1,1
108,1.0,1,1,1
109,1.0,1,1,1
110,1.0,1,1,1
111,1.0,1,1,1
112,1.0,1,1,1
113,1.0,1,1,1
114,1.0,1,1,1
115,1.0,1,1,1
116,1.0,1,1,1
117,1.0,1,1,1
118,1.0,1,1,1
119,1.0,1,1,1
120,1.0,1,1,1
121,1.0,1,1,1
122,1.0,1,1,1
123,1.0,1,1,1
124,1.0,1,1,1
125,1.0,1,1,1
126,1.0,1,1,1
127,1.0,1,1,1
128,1.0,1,1,1
129,1.0,1,1,1
130,1.0,1,1,1
131,1.0,1,1,1
132,2.0,42,36,42
133,2.0,2,2,2
134,2.0,59,59,59
135,2.0,59,59,59
136,2.0,21,21,21
137,2.0,2,2,2
138,2.0,2,2,2
139,2.0,59,59,59
140,2.0,2,2,2
141,2.0,2,2,2
142,2.0,2,2,2
143,2.0,2,2,2
144,2.0,2,2,2
145,2.0,59,59,59
146,2.0,2,2,2
147,2.0,2,59,2
148,2.0,59,59,59
149,2.0,2,2,2
150,2.0,2,2,2
151,2.0,2,2,2
152,2.0,59,59,59
153,2.0,2,2,2
154,2.0,59,59,59
155,2.0,2,2,2
156,2.0,2,59,2
157,2.0,2,2,2
158,2.0,2,2,2
159,2.0,2,2,2
160,2.0,2,59,2
161,2.0,2,2,2
162,2.0,59,59,59
163,2.0,2,2,2
164,2.0,2,59,2
165,2.0,2,2,2
166,2.0,2,2,2
167,2.0,59,59,59
168,2.0,2,2,2
169,2.0,2,2,2
170,2.0,2,2,2
171,2.0,2,2,2
172,2.0,59,59,59
173,2.0,2,2,2
174,2.0,2,59,2
175,2.0,2,2,2
176,2.0,2,2,2
177,2.0,2,2,2
178,2.0,59,59,59
179,2.0,2,2,2
180,2.0,2,2,2
181,2.0,2,2,2
182,2.0,59,59,59
183,2.0,2,2,2
184,2.0,2,2,2
185,2.0,2,59,2
186,2.0,2,2,2
187,2.0,2,2,2
188,2.0,2,59,2
189,2.0,2,2,2
190,2.0,2,2,2
191,2.0,59,59,59
192,2.0,2,2,2
193,2.0,2,59,2
194,2.0,2,2,2
195,2.0,2,2,2
196,2.0,2,2,2
197,2.0,2,2,2
198,2.0,59,59,59
199,2.0,2,2,2
200,2.0,2,2,2
201,2.0,2,2,2
202,2.0,2,2,2
203,2.0,2,2,2
204,2.0,2,59,59
205,2.0,59,59,59
206,2.0,59,59,59
207,2.0,2,2,2
208,2.0,59,59,59
209,2.0,2,2,2
210,3.0,3,3,3
